CardId,RuleFamily,RuleCategory,Trigger,Base,Translate,WordCategory,Before,After,Answer,Outcome,TranslateSent,Why,Why-Cym
p000325,"Soft, Contact",Preposition,o,tref,town,noun-fem,Dw i'n dod o , fawr.,dref,SM,I come from a big town.,After the preposition o the next word normally takes a soft mutation so tref changes to dref. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly tref yn dod yn dref. Mae o yn golygu from.
p000326,"Soft, Contact",Preposition,o,pont,bridge,noun-fem,Dw i'n dod o , hen.,bont,SM,I come from an old bridge.,After the preposition o the next word normally takes a soft mutation so pont changes to bont. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly pont yn dod yn bont. Mae o yn golygu from.
p000327,"Soft, Contact",Preposition,o,ffilm,film,noun-fem,Mae'r syniad o , hyfryd.,film,SM,The idea is from a lovely film.,After the preposition o the next word normally takes a soft mutation so initial ff changes to f and ffilm becomes film.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly mae ff yn dod yn f ac mae ffilm yn dod yn film.
p000328,"Soft, Contact",Preposition,o,gwaith,work,noun-masc,Dw i'n dod adref o , yn hwyr.,waith,SM,I come home from work late.,After the preposition o the next word normally takes a soft mutation and initial g drops so gwaith becomes waith.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwaith yn dod yn waith.
p000329,"Soft, Contact",Preposition,o,glaw,rain,noun-masc,Mae'r stryd yn wlyb o ,.,law,SM,The street is wet from rain.,After the preposition o the next word normally takes a soft mutation and initial g drops so glaw becomes law.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly glaw yn dod yn law.
p000330,"Soft, Contact",Preposition,o,llaeth,milk,noun-masc,Dw i eisiau ychydig o , cynnes.,laeth,SM,I want a little warm milk.,After the preposition o the next word normally takes a soft mutation so llaeth changes to laeth.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly llaeth yn dod yn laeth.
p000331,"Soft, Contact",Preposition,o,rhestr,list,noun-fem,Dewiswch un o , byr.,restr,SM,Choose one from a short list.,After the preposition o the next word normally takes a soft mutation so rhestr changes to restr.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly rhestr yn dod yn restr.
p000332,"Soft, Contact",Preposition,o,dŵr,water,noun-masc,Dw i eisiau gwydraid o ,.,ddŵr,SM,I want a glass of water.,After the preposition o the next word normally takes a soft mutation so dŵr changes to ddŵr. Here o means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly dŵr yn dod yn ddŵr. Yma mae o yn golygu of.
p000333,"Soft, Contact",Preposition,o,llawr,floor,noun-masc,Mae'r bag yn dod oddi ar y bwrdd ac ar y llawr o ,.,lawr,SM,The bag comes off the table and onto the floor from the floor.,After the preposition o the next word normally takes a soft mutation so llawr changes to lawr.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly llawr yn dod yn lawr.
p000334,"Soft, Contact",Preposition,o,plant,children,noun-pl,Mae'r sŵn o , llawen.,blant,SM,The noise is from happy children.,After the preposition o the next word normally takes a soft mutation so plant changes to blant.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly plant yn dod yn blant.
p000335,"Soft, Contact",Preposition,o,haf,summer,noun-masc,Mae'r gwres o , heulog.,haf,SM,The heat is from a sunny summer.,After the preposition o the next word normally takes a soft mutation but words starting with h do not change.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw geiriau sy'n dechrau gyda h yn newid.
p000336,None,Preposition,o,ysgol,school,noun-fem,Dw i'n dod o , bob bore.,ysgol,NONE,I come from school every morning.,The preposition o would normally cause a soft mutation but ysgol starts with a vowel so it does not change.,Byddai o fel arfer yn achosi treiglad meddal ond mae ysgol yn dechrau gyda llafariad felly nid yw'n newid.
p000337,None,Preposition,o,eglwys,church,noun-fem,Mae hi'n dod o , yn gynnar.,eglwys,NONE,She comes from church early.,The preposition o would normally cause a soft mutation but eglwys starts with a vowel so it does not change.,Byddai o fel arfer yn achosi treiglad meddal ond mae eglwys yn dechrau gyda llafariad felly nid yw'n newid.
p000338,None,Preposition,o,siop,shop,noun-fem,Dw i'n dod o , gyda bara.,siop,NONE,I come from the shop with bread.,The preposition o would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Byddai o fel arfer yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000339,None,Preposition,o,car,car,noun-masc,Dw i'n dod o'r ,.,car,NONE,I come from the car.,Normally o causes a soft mutation but the definite article 'r comes between o and the noun so the noun stays unmutated.,Fel arfer mae o yn achosi treiglad meddal ond mae'r fannod 'r rhwng o a'r enw felly mae'r enw yn aros heb dreiglad.
p000341,"Soft, Contact",Preposition,o,bara,bread,noun-masc,Dw i eisiau ychydig o , da.,fara,SM,I want a little good bread.,After the preposition o the next word normally takes a soft mutation so bara changes to fara. o here means of or some of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly bara yn dod yn fara. Yma mae o yn golygu of neu some of.
p000342,"Soft, Contact",Preposition,o,menyn,butter,noun-masc,Dw i eisiau darn o , ar y tost.,fenyn,SM,I want a piece of butter on the toast.,After the preposition o the next word normally takes a soft mutation so menyn changes to fenyn. o here means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly menyn yn dod yn fenyn. Yma mae o yn golygu of.
p000343,"Soft, Contact",Preposition,o,coffi,coffee,noun-masc,Mae'r arogl o , cryf.,goffi,SM,The smell is of strong coffee.,After the preposition o the next word normally takes a soft mutation so coffi changes to goffi. o here means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly coffi yn dod yn goffi. Yma mae o yn golygu of.
p000344,"Soft, Contact",Preposition,o,caws,cheese,noun-masc,Mae yna dipyn o , yn y brechdan.,gaws,SM,There is some cheese in the sandwich.,After the preposition o the next word normally takes a soft mutation so caws changes to gaws. o here means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly caws yn dod yn gaws. Yma mae o yn golygu of.
p000345,"Soft, Contact",Preposition,o,cawl,soup,noun-masc,Dw i eisiau powlen o , cynnes.,gawl,SM,I want a bowl of warm soup.,After the preposition o the next word normally takes a soft mutation so cawl changes to gawl. o here means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly cawl yn dod yn gawl. Yma mae o yn golygu of.
p000346,"Soft, Contact",Preposition,o,dŵr,water,noun-masc,Dw i eisiau gwydraid o , cynnes.,ddŵr,SM,I want a glass of warm water.,After the preposition o the next word normally takes a soft mutation so dŵr changes to ddŵr. o here means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly dŵr yn dod yn ddŵr. Yma mae o yn golygu of.
p000347,"Soft, Contact",Preposition,o,glaw,rain,noun-masc,Mae'r stryd yn wlyb o ,.,law,SM,The street is wet from rain.,After the preposition o the next word normally takes a soft mutation and initial g drops so glaw becomes law. o here means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly glaw yn dod yn law. Yma mae o yn golygu from.
p000348,"Soft, Contact",Preposition,o,gwaith,work,noun-masc,Dw i'n dod adref o , hwyr.,waith,SM,I come home from work late.,After the preposition o the next word normally takes a soft mutation and initial g drops so gwaith becomes waith. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwaith yn dod yn waith. Mae o yn golygu from.
p000349,"Soft, Contact",Preposition,o,gorsaf,station,noun-fem,Mae hi'n dod o , yn gynnar.,orsaf,SM,She comes from the station early.,After the preposition o the next word normally takes a soft mutation and initial g drops so gorsaf becomes orsaf. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gorsaf yn dod yn orsaf. Mae o yn golygu from.
p000350,"Soft, Contact",Preposition,o,garej,garage,noun-fem,Mae'r car yn dod o , fawr.,arej,SM,The car comes from a big garage.,After the preposition o the next word normally takes a soft mutation and initial g drops so garej becomes arej. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly garej yn dod yn arej. Mae o yn golygu from.
p000351,"Soft, Contact",Preposition,o,prifysgol,university,noun-fem,Mae e'n dod o , enwog.,brifysgol,SM,He comes from a famous university.,After the preposition o the next word normally takes a soft mutation so prifysgol changes to brifysgol. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly prifysgol yn dod yn brifysgol. Mae o yn golygu from.
p000352,"Soft, Contact",Preposition,o,llythyr,letter,noun-masc,Mae'r stamp yn dod o , hen.,lythyr,SM,The stamp comes from an old letter.,After the preposition o the next word normally takes a soft mutation so llythyr changes to lythyr. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly llythyr yn dod yn lythyr. Mae o yn golygu from.
p000353,"Soft, Contact",Preposition,o,lle,place,noun-masc,Dw i'n dod o , arall.,le,SM,I come from another place.,After the preposition o the next word normally takes a soft mutation so lle changes to le. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly lle yn dod yn le. Mae o yn golygu from.
p000354,"Soft, Contact",Preposition,o,plant,children,noun-pl,Mae Sara'n un o , hapus yn y dosbarth.,blant,SM,Sara is one of the happy children in the class.,After the preposition o the next word normally takes a soft mutation so plant changes to blant. o here means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly plant yn dod yn blant. Yma mae o yn golygu of.
p000355,"Soft, Contact",Preposition,o,banc,bank,noun-masc,Dw i'n dod o , bach.,fanc,SM,I come from a small bank.,After the preposition o the next word normally takes a soft mutation so banc changes to fanc. o means from.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly banc yn dod yn fanc. Mae o yn golygu from.
p000356,"Soft, Contact",Preposition,o,pont,bridge,noun-fem,Mae'r llun o , hen.,bont,SM,The picture is of an old bridge.,After the preposition o the next word normally takes a soft mutation so pont changes to bont. o here means of.,Ar ôl yr arddodiad o mae'r gair nesaf fel arfer yn treiglo'n feddal felly pont yn dod yn bont. Yma mae o yn golygu of.
p000357,None,Preposition,o,siop,shop,noun-fem,Dw i'n dod o , fawr.,siop,NONE,I come from a big shop.,The preposition o normally causes a soft mutation but words beginning with s do not change in soft mutation.,Fel arfer mae o yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000358,None,Preposition,o,ysgol,school,noun-fem,Mae'r plentyn yn dod o , yn gynnar.,ysgol,NONE,The child comes from school early.,The preposition o normally causes a soft mutation but ysgol starts with a vowel sound so it does not change.,Fel arfer mae o yn achosi treiglad meddal ond mae ysgol yn dechrau gyda sain llafariad felly nid yw'n newid.
p000359,None,Preposition,o,eglwys,church,noun-fem,Dw i'n dod o , heddiw.,eglwys,NONE,I come from church today.,The preposition o normally causes a soft mutation but eglwys starts with a vowel sound so it does not change.,Fel arfer mae o yn achosi treiglad meddal ond mae eglwys yn dechrau gyda sain llafariad felly nid yw'n newid.
p000360,None,Preposition,o,parc,park,noun-masc,Dw i'n dod o'r , yn gynnar.,parc,NONE,I come from the park early.,Normally o causes a soft mutation but the definite article 'r comes between o and the noun so the noun stays unmutated.,Fel arfer mae o yn achosi treiglad meddal ond mae'r fannod 'r rhwng o a'r enw felly mae'r enw yn aros heb dreiglad.
p000361,"Soft, Contact",Preposition,tan,bore,morning,noun-masc,Dw i'n aros tan , cynnar.,fore,SM,I wait until early morning.,After the preposition tan the next word normally takes a soft mutation so bore changes to fore. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly bore yn dod yn fore. Mae tan yn golygu until neu under.
p000362,"Soft, Contact",Preposition,tan,prynhawn,afternoon,noun-masc,Dw i'n gweithio tan , hwyr.,brynhawn,SM,I work until late afternoon.,After the preposition tan the next word normally takes a soft mutation so prynhawn changes to brynhawn. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly prynhawn yn dod yn brynhawn. Mae tan yn golygu until neu under.
p000363,"Soft, Contact",Preposition,tan,mis,month,noun-masc,Dw i'n aros tan , arall.,fis,SM,I wait until another month.,After the preposition tan the next word normally takes a soft mutation so mis changes to fis. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly mis yn dod yn fis. Mae tan yn golygu until neu under.
p000364,"Soft, Contact",Preposition,tan,tymor,term season,noun-masc,Mae'r cwrs yn para tan , arall.,dymor,SM,The course lasts until another term.,After the preposition tan the next word normally takes a soft mutation so tymor changes to dymor. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly tymor yn dod yn dymor. Mae tan yn golygu until neu under.
p000365,"Soft, Contact",Preposition,tan,gwanwyn,spring,noun-masc,Rydyn ni'n aros tan , heulog.,wanwyn,SM,We wait until sunny spring.,After the preposition tan the next word normally takes a soft mutation so gwanwyn changes to wanwyn. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly gwanwyn yn dod yn wanwyn. Mae tan yn golygu until neu under.
p000366,"Soft, Contact",Preposition,tan,gaeaf,winter,noun-masc,Bydd hi'n gwyntog tan ,.,aeaf,SM,It will be windy until winter.,After the preposition tan the next word normally takes a soft mutation so gaeaf changes to aeaf. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly gaeaf yn dod yn aeaf. Mae tan yn golygu until neu under.
p000367,"Soft, Contact",Preposition,tan,gŵyl,festival,noun-fem,Arhoswch tan , arbennig.,ŵyl,SM,Wait until a special festival.,After the preposition tan the next word normally takes a soft mutation so gŵyl changes to ŵyl. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly gŵyl yn dod yn ŵyl. Mae tan yn golygu until neu under.
p000368,"Soft, Contact",Preposition,tan,pen-blwydd,birthday,noun-masc,Dw i'n aros tan , fy mab annwyl.,ben-blwydd,SM,I wait until my dear son’s birthday.,After the preposition tan the next word normally takes a soft mutation so pen-blwydd changes to ben-blwydd. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly pen-blwydd yn dod yn ben-blwydd. Mae tan yn golygu until neu under.
p000369,"Soft, Contact",Preposition,tan,wythnos,week,noun-fem,Dw i'n gweithio tan , arall.,wythnos,SM,I work until another week.,After the preposition tan the next word normally takes a soft mutation but wythnos starts with w so it does not change. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae wythnos yn dechrau gyda w felly nid yw'n newid. Mae tan yn golygu until neu under.
p000370,"Soft, Contact",Preposition,tan,haf,summer,noun-masc,Dw i'n aros tan , cynnes.,haf,SM,I wait until warm summer.,After the preposition tan the next word normally takes a soft mutation but haf starts with h so it does not change. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae haf yn dechrau gyda h felly nid yw'n newid. Mae tan yn golygu until neu under.
p000371,"Soft, Contact",Preposition,tan,nos,night,noun-fem,Arhoswch tan , hwyr.,nos,SM,Wait until late at night.,After the preposition tan the next word normally takes a soft mutation but nos starts with n so it does not change. tan means until or under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae nos yn dechrau gyda n felly nid yw'n newid. Mae tan yn golygu until neu under.
p000372,"Soft, Contact",Preposition,tan,rhif,number,noun-masc,Cyfrifwch tan , cant.,rif,SM,Count up to number one hundred.,After the preposition tan the next word normally takes a soft mutation so rhif changes to rif. tan means until or up to.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly rhif yn dod yn rif. Mae tan yn golygu until neu up to.
p000373,"Soft, Contact",Preposition,tan,dŵr,water,noun-masc,Mae'r llong tan ,.,ddŵr,SM,The ship is under water.,After the preposition tan the next word normally takes a soft mutation so dŵr changes to ddŵr. tan here means under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly dŵr yn dod yn ddŵr. Yma mae tan yn golygu under.
p000374,"Soft, Contact",Preposition,tan,bwrdd,table,noun-masc,Mae'r gath yn cysgu tan , bach.,fwrdd,SM,The cat is sleeping under a small table.,After the preposition tan the next word normally takes a soft mutation so bwrdd changes to fwrdd. tan here means under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly bwrdd yn dod yn fwrdd. Yma mae tan yn golygu under.
p000375,"Soft, Contact",Preposition,tan,gwely,bed,noun-masc,Mae'r bag coch tan ,.,wely,SM,The red bag is under a bed.,After the preposition tan the next word normally takes a soft mutation so gwely changes to wely. tan here means under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly gwely yn dod yn wely. Yma mae tan yn golygu under.
p000376,"Soft, Contact",Preposition,tan,coeden,tree,noun-fem,Mae'r ci tan , fawr.,goeden,SM,The dog is under a big tree.,After the preposition tan the next word normally takes a soft mutation so coeden changes to goeden. tan here means under.,Ar ôl yr arddodiad tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly coeden yn dod yn goeden. Yma mae tan yn golygu under.
p000377,None,Preposition,tan,apwyntiad,appointment,noun-masc,Dw i'n aros tan , arall.,apwyntiad,NONE,I wait until another appointment.,Tan normally causes a soft mutation but apwyntiad starts with a vowel so it does not change. tan means until.,Fel arfer mae tan yn achosi treiglad meddal ond mae apwyntiad yn dechrau gyda llafariad felly nid yw'n newid. Mae tan yn golygu until.
p000378,None,Preposition,tan,bore,morning,noun-masc,Arhoswch tan y ,.,bore,NONE,Wait until the morning.,Tan normally causes a soft mutation but the definite article y comes between tan and the noun so the noun stays unmutated.,Fel arfer mae tan yn achosi treiglad meddal ond mae'r fannod y rhwng tan a'r enw felly mae'r enw yn aros heb dreiglad.
p000379,None,Preposition,tan,prynhawn,afternoon,noun-masc,Arhoswch tan y ,.,prynhawn,NONE,Wait until the afternoon.,Tan normally causes a soft mutation but the definite article y comes between tan and the noun so the noun stays unmutated.,Fel arfer mae tan yn achosi treiglad meddal ond mae'r fannod y rhwng tan a'r enw felly mae'r enw yn aros heb dreiglad.
p000380,None,Preposition,tan,swper,supper,noun-masc,Arhoswch tan , braf.,swper,NONE,Wait until a nice supper.,Tan normally causes a soft mutation but words starting with s do not change in soft mutation.,Fel arfer mae tan yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000381,"Soft, Contact",Preposition,tan,wythnos,week,noun-fem,Dw i'n aros tan , arall.,wythnos,SM,I am waiting until another week.,After tan the next word usually has a soft mutation but wythnos starts with w so it does not change. Tan means until or under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae wythnos yn dechrau gyda w felly nid yw'n newid. Mae tan yn golygu until neu under.
p000382,"Soft, Contact",Preposition,tan,Nadolig,Christmas,noun-masc,Dw i'n aros tan ,.,Nadolig,SM,I am waiting until Christmas.,After tan the next word usually has a soft mutation but Nadolig starts with n so it does not change. Tan means until.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae Nadolig yn dechrau gyda n felly nid yw'n newid. Mae tan yn golygu until.
p000383,"Soft, Contact",Preposition,tan,Pasg,Easter,noun-masc,Dewch yn ôl tan ,.,Basg,SM,Come back by Easter.,After tan the next word usually has a soft mutation so Pasg changes to Basg. Tan means until or by.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly Pasg yn dod yn Basg. Mae tan yn golygu until neu by.
p000384,"Soft, Contact",Preposition,tan,penwythnos,weekend,noun-masc,Dw i'n gweithio tan ,.,benwythnos,SM,I work until the weekend.,After tan the next word usually has a soft mutation so penwythnos changes to benwythnos. Tan means until.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly penwythnos yn dod yn benwythnos. Mae tan yn golygu until.
p000385,"Soft, Contact",Preposition,tan,blwyddyn,year,noun-fem,Dw i'n aros tan , arall.,flwyddyn,SM,I am waiting until another year.,After tan the next word usually has a soft mutation so blwyddyn changes to flwyddyn. Tan means until.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly blwyddyn yn dod yn flwyddyn. Mae tan yn golygu until.
p000386,"Soft, Contact",Preposition,tan,cadair,chair,noun-fem,Mae'r bag tan ,.,gadair,SM,The bag is under a chair.,After tan the next word usually has a soft mutation so cadair changes to gadair. Tan can mean under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly cadair yn dod yn gadair. Gall tan olygu under.
p000387,"Soft, Contact",Preposition,tan,wal,wall,noun-fem,Mae'r bag gwyn tan ,.,wal,SM,The white bag is under a wall.,After tan the next word usually has a soft mutation but wal does not change in soft mutation. Tan can mean under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond nid yw wal yn newid yn y treiglad meddal. Gall tan olygu under.
p000388,"Soft, Contact",Preposition,tan,coeden,tree,noun-fem,Mae'r gath tan , fawr.,goeden,SM,The cat is under a big tree.,After tan the next word usually has a soft mutation so coeden changes to goeden. Tan can mean under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly coeden yn dod yn goeden. Gall tan olygu under.
p000389,"Soft, Contact",Preposition,tan,cinio,lunch,noun-masc,Arhoswch tan ,.,ginio,SM,Wait until lunch.,After tan the next word usually has a soft mutation so cinio changes to ginio. Tan means until.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly cinio yn dod yn ginio. Mae tan yn golygu until.
p000390,"Soft, Contact",Preposition,tan,hydref,autumn,noun-masc,Bydd hi'n cymylog tan ,.,hydref,SM,It will be cloudy until autumn.,After tan the next word usually has a soft mutation but hydref starts with h so it does not change. Tan means until.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae hydref yn dechrau gyda h felly nid yw'n newid. Mae tan yn golygu until.
p000391,"Soft, Contact",Preposition,tan,pont,bridge,noun-fem,Mae'r car tan ,.,bont,SM,The car is under a bridge.,After tan the next word usually has a soft mutation so pont changes to bont. Tan can mean under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly pont yn dod yn bont. Gall tan olygu under.
p000392,"Soft, Contact",Preposition,tan,ffenest,window,noun-fem,Mae'r gath tan ,.,fenest,SM,The cat is under a window.,After tan the next word usually has a soft mutation so ffenest changes to fenest. Tan can mean under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly ffenest yn dod yn fenest. Gall tan olygu under.
p000393,"Soft, Contact",Preposition,tan,drws,door,noun-masc,Mae'r allwedd tan , chwith.,ddrws,SM,The key is under the left door.,After tan the next word usually has a soft mutation so drws changes to ddrws. Tan can mean under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly drws yn dod yn ddrws. Gall tan olygu under.
p000394,"Soft, Contact",Preposition,tan,dydd,day,noun-masc,Dw i'n aros tan , arall.,ddydd,SM,I am waiting until another day.,After tan the next word usually has a soft mutation so dydd changes to ddydd. Tan means until.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly dydd yn dod yn ddydd. Mae tan yn golygu until.
p000395,"Soft, Contact",Preposition,tan,noswaith,evening,noun-fem,Dw i'n gweithio tan , hwyr.,noswaith,SM,I work until late evening.,After tan the next word usually has a soft mutation but noswaith starts with n so it does not change. Tan means until.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal ond mae noswaith yn dechrau gyda n felly nid yw'n newid. Mae tan yn golygu until.
p000396,"Soft, Contact",Preposition,tan,gwely,bed,noun-masc,Mae'r esgid tan , bach.,wely,SM,The shoe is under a small bed.,After tan the next word usually has a soft mutation and initial g drops so gwely becomes wely. Tan can mean under.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal ac mae g ar y dechrau yn diflannu felly gwely yn dod yn wely. Gall tan olygu under.
p000397,None,Preposition,tan,bwrdd,table,noun-masc,Mae'r gath tan y ,.,bwrdd,NONE,The cat is under the table.,Tan would normally cause a soft mutation but the definite article y comes between tan and the noun so the noun stays unmutated.,Fel arfer byddai tan yn achosi treiglad meddal ond mae'r fannod y rhwng tan a'r enw felly mae'r enw yn aros heb dreiglad.
p000398,None,Preposition,tan,awr,hour,noun-fem,Mae'r daith yn cymryd tan ,.,awr,NONE,The journey takes under an hour.,Tan would normally cause a soft mutation but awr starts with a vowel so it does not change.,Fel arfer byddai tan yn achosi treiglad meddal ond mae awr yn dechrau gyda llafariad felly nid yw'n newid.
p000399,None,Preposition,tan,siop,shop,noun-fem,Mae ystafell tan ,.,siop,NONE,There is a room under a shop.,Tan would normally cause a soft mutation but words beginning with s do not change in soft mutation.,Fel arfer byddai tan yn achosi treiglad meddal ond nid yw geiriau sy'n dechrau gyda s yn newid yn y treiglad meddal.
p000400,"Soft, Contact",Preposition,tan,cant,hundred,noun-masc,Cyfrif tan , yn gyflym.,gant,SM,Count up to a hundred quickly.,After tan the next word usually has a soft mutation so cant changes to gant. Tan can mean up to.,Ar ôl tan mae'r gair nesaf fel arfer yn treiglo'n feddal felly cant yn dod yn gant. Gall tan olygu up to.
p000401,"Soft, Contact",Preposition,trwy,tref,town,noun-fem,Dw i'n gyrru trwy , fawr bob dydd.,dref,SM,I drive through a big town every day.,After trwy the next word normally takes a soft mutation so tref becomes dref. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly tref yn dod yn dref. Mae trwy yn golygu through.
p000402,"Soft, Contact",Preposition,trwy,parc,park,noun-masc,Rydyn ni'n cerdded trwy , bach.,barc,SM,We walk through a small park.,After trwy the next word normally takes a soft mutation so parc becomes barc. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly parc yn dod yn barc. Mae trwy yn golygu through.
p000403,"Soft, Contact",Preposition,trwy,drws,door,noun-masc,Mae hi'n mynd trwy , coch.,ddrws,SM,She goes through a red door.,After trwy the next word normally takes a soft mutation so drws becomes ddrws. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly drws yn dod yn ddrws. Mae trwy yn golygu through.
p000404,"Soft, Contact",Preposition,trwy,ffenest,window,noun-fem,Edrycha trwy , fach.,fenest,SM,Look through a small window.,After trwy the next word normally takes a soft mutation so ffenest becomes fenest. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly ffenest yn dod yn fenest. Mae trwy yn golygu through.
p000405,"Soft, Contact",Preposition,trwy,caffi,cafe,noun-masc,Dw i'n cerdded trwy , bach.,gaffi,SM,I walk through a small café.,After trwy the next word normally takes a soft mutation so caffi becomes gaffi. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly caffi yn dod yn gaffi. Mae trwy yn golygu through.
p000406,"Soft, Contact",Preposition,trwy,capel,chapel,noun-masc,Mae'r bobl yn mynd trwy , hen.,gapel,SM,The people go through an old chapel.,After trwy the next word normally takes a soft mutation so capel becomes gapel. trwy means through.,Ar ôl trwy mae'r gair nesaf fel arfer yn treiglo'n feddal felly capel yn dod yn gapel. Mae trwy yn golygu through.
