Location	level	pack_id	card_seq	RuleCategory	Tags	trigger	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
public/data/			c000077	Possessive	Possessive|Theirs	eu	mynediad	access	noun-masc	Diweddarwyd y manylion am eu [ ] nhw.		NONE	mynediad	The possessive "eu" does not usually cause any mutation on the word that follows	Nid yw eu (“their”) yn achosi treiglad			
public/data/			c000078	Preposition	Preposition	o	tanseilio	undermining / to undermine	verb-noun	Ac o gofio’r peryglon o [ ] hyder mewn cig.		SM	danseilio	The preposition o (“of/from”) causes soft mutation on the next word, so tanseilio becomes danseilio (t → d).	Mae’r arddodiad o (“of/from”) yn achosi treiglad meddal ar y gair nesaf, felly tanseilio → danseilio (t → d).			
public/data/			c000079	Preposition	Preposition	o	bywyd	life	noun-masc	Does dim llawer o [ ] eleni.		SM	fywyd	o causes soft mutation on the next word, so bywyd becomes fywyd (b → f).	Mae o yn achosi treiglad meddal ar y gair nesaf, felly bywyd → fywyd (b → f).			
public/data/			c000080	Preposition	Preposition	o	cig	meat	noun-masc	Mae’r cawl yn cynnwys llawer o [ ].		SM	gig	o causes soft mutation on the next word, so cig becomes gig (c → g).	Mae o yn achosi treiglad meddal ar y gair nesaf, felly cig → gig (c → g).			
public/data/			c000081	Preposition	Preposition	o	pryd	time/occasion	noun-masc	Rydyn ni’n cwrdd o [ ] i’w gilydd.		SM	bryd	o causes soft mutation on the next word, so pryd becomes bryd (p → b), as in o bryd i’w gilydd.	Mae o yn achosi treiglad meddal ar y gair nesaf, felly pryd → bryd (p → b), fel yn o bryd i’w gilydd.			
public/data/			c000082	Preposition	Preposition	o	tu	side	noun-masc	Rydyn ni o [ ] ’r tîm lleol.		SM	du	o causes soft mutation on the next word, so tu becomes du (t → d).	Mae o yn achosi treiglad meddal ar y gair nesaf, felly tu → du (t → d).			
public/data/			c000083	Preposition	Preposition	o	diwedd	end	noun-masc	Mae’r rheolau’n weithredol o [ ] y flwyddyn.		SM	ddiwedd	o causes soft mutation, so diwedd becomes ddiwedd (d → dd).	Mae o yn achosi treiglad meddal, felly diwedd → ddiwedd (d → dd).			
public/data/			c000084	Preposition	Preposition	o	dechrau	start/beginning	noun-masc	Newidiwyd y rheolau o [ ] ’r tymor.		SM	ddechrau	o causes soft mutation, so dechrau becomes ddechrau (d → dd).	Mae o yn achosi treiglad meddal, felly dechrau → ddechrau (d → dd).			
public/data/			c000085	Preposition	Preposition	o	cyngor	advice / council	noun-masc	Mae angen rhywfaint o [ ] arnom ni.		SM	gyngor	o causes soft mutation, so cyngor becomes gyngor (c → g).	Mae o yn achosi treiglad meddal, felly cyngor → gyngor (c → g).			
public/data/			c000086	Preposition	Preposition	o	bwyd	food	noun-masc	Mae angen prynu mwy o [ ] cyn y penwythnos.		SM	fwyd	o causes soft mutation, so bwyd becomes fwyd (b → f).	Mae o yn achosi treiglad meddal, felly bwyd → fwyd (b → f).			
public/data/			c000087	Preposition	Preposition	o	busnes	business	noun-masc	Dw i ddim eisiau trafod pethau o [ ] yn gyhoeddus.		SM	fusnes	o causes soft mutation, so busnes becomes fusnes (b → f).	Mae o yn achosi treiglad meddal, felly busnes → fusnes (b → f).			
public/data/			c000088	Preposition	Preposition	o	maes	field/area	noun-masc	Mae hwn yn rhan o [ ] ymchwil diddorol.		SM	faes	o causes soft mutation, so maes becomes faes (m → f).	Mae o yn achosi treiglad meddal, felly maes → faes (m → f).			
public/data/			c000089	Preposition	Preposition	o	digon	enough	noun-masc	Doedden ni ddim yn cael [ ] o amser.		NONE	digon	In the phrase digon o… (“enough of…”), digon stays unchanged; it’s the noun after o that may mutate.	Yn y patrwm digon o… (“enough of…”), mae digon yn aros yr un fath; yr enw ar ôl o yw’r un a all dreiglo.			
public/data/			c000090	Preposition	Preposition	o	duw	God	noun-masc	O [ ]! Gobeithio nad yw’n wir.		SM	Dduw	In an exclamation like O Dduw!, O triggers soft mutation, so Duw becomes Dduw (d → dd).	Mewn ebychiad fel O Dduw!, mae O yn achosi treiglad meddal, felly Duw → Dduw (d → dd).			
public/data/			c000091	Preposition	Preposition	o	canol	middle/centre	noun-masc	Daeth y sŵn o [ ] ganol y ddinas.		SM	ganol	o causes soft mutation, so canol becomes ganol (c → g).	Mae o yn achosi treiglad meddal, felly canol → ganol (c → g).			
public/data/			c000092	Preposition	Preposition	o	profiad	experience	noun-masc	Dw i’n siarad o [ ] personol.		SM	brofiad	o causes soft mutation, so profiad becomes brofiad (p → b), as in o brofiad personol.	Mae o yn achosi treiglad meddal, felly profiad → brofiad (p → b), fel yn o brofiad personol.			
public/data/			c000093	Preposition	Preposition	o	cartref	home	noun-masc	Maen nhw’n gweithio o [ ] ddwywaith yr wythnos.		SM	gartref	o causes soft mutation, so cartref becomes gartref (c → g).	Mae o yn achosi treiglad meddal, felly cartref → gartref (c → g).			
public/data/			c000094	Preposition	Preposition	o	gogledd	north	noun-masc	Daethon nhw o [ ] Gymru.		SM	ogledd	o causes soft mutation. With g-, the g disappears, so gogledd becomes ogledd (o ogledd Cymru).	Mae o yn achosi treiglad meddal. Gyda g-, mae’r g yn diflannu, felly gogledd → ogledd (o ogledd Cymru).			
public/data/			c000095	Preposition	Preposition	o	cymorth	help/assistance	noun-masc	Fe ddylai hynny fod o [ ] i’r teulu.		SM	gymorth	o causes soft mutation, so cymorth becomes gymorth (c → g).	Mae o yn achosi treiglad meddal, felly cymorth → gymorth (c → g).			
public/data/			c000096	Preposition	Preposition	o	canlyniad	result/consequence	noun-masc	O [ ], penderfynwyd cau’r ffordd.		SM	ganlyniad	Fixed phrase o ganlyniad (“as a result”): o causes soft mutation, so canlyniad becomes ganlyniad (c → g).	Mynegiant sefydlog o ganlyniad (“as a result”): mae o yn achosi treiglad meddal, felly canlyniad → ganlyniad (c → g).			
public/data/			c000097	Preposition	Preposition	o	popeth	everything	noun-masc	Rydyn ni’n dysgu o [ ] bob dydd.		SM	bopeth	o causes soft mutation, so popeth becomes bopeth (p → b).	Mae o yn achosi treiglad meddal, felly popeth → bopeth (p → b).			
public/data/			c000098	Preposition	Preposition	am	munud	minute	noun-masc	Aros am [ ], plis.		SM	funud	The preposition am often causes soft mutation on the next word, so munud becomes funud (m → f).	Mae’r arddodiad am yn aml yn achosi treiglad meddal ar y gair nesaf, felly munud → funud (m → f).			
public/data/			c000099	Preposition	Preposition	o	mater	matter/issue	noun-masc	Roedd yn achos o [ ] personol.		SM	fater	The preposition o (“of/from”) makes the next word take soft mutation, so mater becomes fater (m → f).	Mae’r arddodiad o (“of/from”) yn achosi treiglad meddal ar y gair nesaf, felly mater → fater (m → f).			
public/data/			c000100	Preposition	Preposition	o	cefndir	background	noun-masc	Daw hi o [ ] gwledig.		SM	gefndir	o causes soft mutation on the next word, so cefndir becomes gefndir (c → g).	Mae o yn achosi treiglad meddal ar y gair nesaf, felly cefndir → gefndir (c → g).			
public/data/			c000101	Preposition	Preposition	am	dyfodol	future	noun-masc	Rydyn ni’n ymgyrchu am [ ] gwell.		SM	ddyfodol	The preposition am often causes soft mutation, so dyfodol becomes ddyfodol (d → dd).	Mae’r arddodiad am yn aml yn achosi treiglad meddal, felly dyfodol → ddyfodol (d → dd).			
public/data/			c000102	Preposition	Preposition	o	tir	land	noun-masc	Prynwyd darn o [ ] fferm.		SM	dir	o causes soft mutation on the next word, so tir becomes dir (t → d).	Mae o yn achosi treiglad meddal ar y gair nesaf, felly tir → dir (t → d).			
public/data/			c000103	Preposition	Preposition	o	gweinidog	minister	noun-masc	Daeth y neges o [ ] heddiw.		SM	weinidog	With soft mutation, an initial g- disappears. After o, gweinidog becomes weinidog.	Mewn treiglad meddal, mae g- ar ddechrau gair yn diflannu. Ar ôl o, gweinidog → weinidog.			
public/data/			c000104	Preposition	Preposition	am	tywydd	weather	noun-masc	Mae pawb yn siarad am [ ] gwael.		SM	dywydd	am causes soft mutation here, so tywydd becomes dywydd (t → d).	Mae am yn achosi treiglad meddal yma, felly tywydd → dywydd (t → d).			
public/data/			c000105	Preposition	Preposition	ar	cadair	chair	noun-fem	Roedd y ci’n eistedd ar [ ] ger y ffenest.		SM	gadair	The preposition ar directly before a noun causes soft mutation, so cadair becomes gadair (c → g).	Mae’r arddodiad ar yn union cyn enw yn achosi treiglad meddal, felly cadair → gadair (c → g).			
public/data/			c000106	Preposition	Preposition	am	bachgen	boy	noun-masc	Siaradon ni am [ ] neithiwr wrth y drws.		SM	fachgen	am causes soft mutation, so bachgen becomes fachgen (b → f).	Mae am yn achosi treiglad meddal, felly bachgen → fachgen (b → f).			
public/data/			c000107	Preposition	Preposition	at	tad	father	noun-masc	Anfonodd y ferch lun at [ ] ar WhatsApp.		SM	dad	at causes soft mutation, so tad becomes dad (t → d).	Mae at yn achosi treiglad meddal, felly tad → dad (t → d).			
public/data/			c000108	Preposition	Preposition	dan	pont	bridge	noun-fem	Byddaf yn aros o dan [ ] yfory.		SM	bont	dan causes soft mutation, so pont becomes bont (p → b).	Mae dan yn achosi treiglad meddal, felly pont → bont (p → b).			
public/data/			c000109	Preposition	Preposition	dros	mis	month	noun-masc	Bydd y siop ar gau dros [ ] nesaf.		SM	fis	dros causes soft mutation, so mis becomes fis (m → f).	Mae dros yn achosi treiglad meddal, felly mis → fis (m → f).			
public/data/			c000110	Preposition	Preposition	am	gardd	garden	noun-fem	Roedden ni’n siarad am [ ] ar y bws bore ’ma.		SM	ardd	With soft mutation, an initial g- disappears. After am, gardd becomes ardd.	Mewn treiglad meddal, mae g- ar ddechrau gair yn diflannu. Ar ôl am, gardd → ardd.			
public/data/			c000111	Preposition	Preposition	at	merch	girl/daughter	noun-fem	Aeth y neges at [ ] yn syth ar ôl y cyfarfod.		SM	ferch	at causes soft mutation, so merch becomes ferch (m → f).	Mae at yn achosi treiglad meddal, felly merch → ferch (m → f).			
public/data/			c000112	Preposition	Preposition	ar	llyfr	book	noun-masc	Cadwodd hi’r nodyn ar [ ] drwy’r wythnos i gyd.		SM	lyfr	ar causes soft mutation: ll changes to l, so llyfr becomes lyfr.	Mae ar yn achosi treiglad meddal: mae ll yn newid i l, felly llyfr → lyfr.			
public/data/			c000113	Preposition	Preposition	dros	rhwyd	net	noun-fem	Taflodd y bêl dros [ ] yn hawdd ac yn uchel.		SM	rwyd	dros causes soft mutation: rh changes to r, so rhwyd becomes rwyd.	Mae dros yn achosi treiglad meddal: mae rh yn newid i r, felly rhwyd → rwyd.			
public/data/			c000114	Preposition	Preposition	am	siop	shop	noun-fem	Roedden nhw’n holi am [ ] newydd yn y dref.		NONE	siop	This is a place where soft mutation might happen, but words starting with s do not change, so it stays siop.	Dyma fan lle gall treiglad meddal ddigwydd, ond nid yw geiriau sy’n dechrau gyda s yn newid, felly mae’n aros yn siop.			
public/data/			c000115	Preposition	Preposition	at	Mererid	Mererid	name	Anfonwch y gwahoddiad at [ ] erbyn dydd Gwener.		NONE	Mererid	Personal names are usually left unchanged after a preposition here, so Mererid stays Mererid.	Fel arfer, mae enwau personol yn aros yr un fath ar ôl arddodiad yma, felly mae Mererid yn aros yn Mererid.			
public/data/			c000116	Preposition	Preposition	dan	drws	door	noun-masc	Gadawodd hi’r mat dan y [ ] drwy’r haf.		NONE	drws	The word y (“the”) comes between the preposition and the noun, so there is no direct contact and no mutation.	Mae’r gair y (“the”) rhwng yr arddodiad a’r enw, felly does dim cyswllt uniongyrchol ac nid oes treiglad.			
public/data/			c000117	Preposition	Preposition	dros	amser	time	noun-masc	Mae’r casgliad wedi tyfu dros [ ] yn araf ers y llynedd.		NONE	amser	The word starts with a vowel sound, so soft mutation does not show any change: amser stays amser.	Mae’r gair yn dechrau gyda llafariad, felly nid oes newid gweledol gyda threiglad meddal: amser yn aros yn amser.			
public/data/			c000118	Preposition	Preposition	am	Berlin	Berlin	PlaceName	Roedden ni’n siarad am [ ] rhaglen ddoe.		NONE	Berlin	Non-Welsh place names are usually not mutated after prepositions in this type of sentence.	Fel arfer, nid yw enwau lleoedd nad ydynt yn Gymraeg yn treiglo ar ôl arddodiaid yn y math hwn o frawddeg.			
public/data/			c000119	Preposition	Preposition	ar	bwrdd	table/board	noun-masc	Rhowch y llythyr ar y gadair neu’r [ ] ger y ffenest.		NONE	bwrdd	The words neu’r come between the trigger and the noun, so there is no direct contact and no mutation.	Mae’r geiriau neu’r rhwng y sbardun a’r enw, felly does dim cyswllt uniongyrchol ac nid oes treiglad.			
public/data/			c000120	Article	Article|Noun-fem	y	gardd	garden	noun-fem	Gadawodd hi’r peli yn yr [ ] ar ôl y parti.	She left the balls in the garden after the party	SM	ardd	After the definite article (y/yr/’r) with a feminine singular noun, the noun takes soft mutation. Here g- disappears: gardd → ardd.	Ar ôl y fannod bendant (y/yr/’r) gyda enw benywaidd unigol, mae’r enw’n cael treiglad meddal. Yma mae g- yn diflannu: gardd → ardd.			
public/data/			c000121	Preposition	Preposition	gan	plant	children	noun-masc	Cawson ni anogaeth gan [ ] cyn y perfformiad.		SM	blant	gan causes soft mutation, so plant becomes blant (p → b).	Mae gan yn achosi treiglad meddal, felly plant → blant (p → b).			
public/data/			c000122	Preposition	Preposition	heb	bwyd	food	noun-masc	Aethon nhw am awr heb [ ], ond roedd dŵr ganddyn nhw.		SM	fwyd	heb causes soft mutation, so bwyd becomes fwyd (b → f).	Mae heb yn achosi treiglad meddal, felly bwyd → fwyd (b → f).			
public/data/			c000123	Preposition	Preposition	hyd	diwedd	end	noun-masc	Bydd y siop yn aros ar agor hyd [ ] y mis.		SM	ddiwedd	hyd causes soft mutation, so diwedd becomes ddiwedd (d → dd).	Mae hyd yn achosi treiglad meddal, felly diwedd → ddiwedd (d → dd).			
public/data/			c000124	Preposition	Preposition	i	dinas	city	noun-fem	Aethon ni i [ ] brynhawn Sadwrn.		SM	ddinas	i causes soft mutation, so dinas becomes ddinas (d → dd).	Mae i yn achosi treiglad meddal, felly dinas → ddinas (d → dd).			
public/data/			c000125	Preposition	Preposition	o	gardd	garden	noun-fem	Cymerodd y bachgen luniau o [ ] ger y tŷ.		SM	ardd	With soft mutation, an initial g- disappears. After o, gardd becomes ardd.	Mewn treiglad meddal, mae g- ar ddechrau gair yn diflannu. Ar ôl o, gardd → ardd.			
public/data/			c000126	Preposition	Preposition	tan	mis	month	noun-masc	Bydd y gwaith yn parhau tan [ ] Tachwedd.		SM	fis	tan causes soft mutation, so mis becomes fis (m → f).	Mae tan yn achosi treiglad meddal, felly mis → fis (m → f).			
public/data/			c000127	Preposition	Preposition	trwy	rhew	ice	noun-masc	Cerddon ni trwy [ ] i gyrraedd y car.		SM	rew	trwy causes soft mutation: rh changes to r, so rhew becomes rew.	Mae trwy yn achosi treiglad meddal: mae rh yn newid i r, felly rhew → rew.			
public/data/			c000128	Preposition	Preposition	wrth	desg	desk	noun-fem	Roedd y llythyr yn aros wrth [ ] y swyddfa ers ddoe.		SM	ddesg	wrth causes soft mutation, so desg becomes ddesg (d → dd).	Mae wrth yn achosi treiglad meddal, felly desg → ddesg (d → dd).			
public/data/			c000129	Preposition	Preposition	gan	canu	singing/to sing	verb-noun	Aeth y criw rownd y neuadd gan [ ] yn uchel.		SM	ganu	gan causes soft mutation on the verb-noun, so canu becomes ganu (c → g).	Mae gan yn achosi treiglad meddal ar y berfenw, felly canu → ganu (c → g).			
public/data/			c000130	Preposition	Preposition	wrth	gweiddi	shouting/to shout	verb-noun	Fe ddaeth y ci ataf wrth [ ] ar y stryd.		SM	weiddi	With soft mutation, an initial g- disappears. After wrth, gweiddi becomes weiddi.	Mewn treiglad meddal, mae g- ar ddechrau gair yn diflannu. Ar ôl wrth, gweiddi → weiddi.			
public/data/			c000131	Preposition	Preposition	o	plant	children	noun-masc	Wnaethoch chi glywed sŵn o [ ] ar y maes?		SM	blant	o causes soft mutation, so plant becomes blant (p → b).	Mae o yn achosi treiglad meddal, felly plant → blant (p → b).			
public/data/			c000132	Preposition	Preposition	hyd	llwybr	path/route	noun-masc	Cerddon ni hyd [ ] cul i’r ffynnon.		SM	lwybr	hyd causes soft mutation: ll changes to l, so llwybr becomes lwybr.	Mae hyd yn achosi treiglad meddal: mae ll yn newid i l, felly llwybr → lwybr.			
public/data/			c000133	Preposition	Preposition	heb	dŵr	water	noun-masc	Rydym wedi bod heb [ ] ers tri diwrnod.		SM	ddŵr	heb causes soft mutation, so dŵr becomes ddŵr (d → dd).	Mae heb yn achosi treiglad meddal, felly dŵr → ddŵr (d → dd).			
public/data/			c000134	Preposition	Preposition	wrth	rhiant	parent	noun-masc	Roedd y plentyn yn sefyll wrth [ ] y bachgen.		SM	riant	wrth causes soft mutation: rh changes to r, so rhiant becomes riant.	Mae wrth yn achosi treiglad meddal: mae rh yn newid i r, felly rhiant → riant.			
public/data/			c000135	Preposition	Preposition	gan	Mererid	Mererid	name	Cawson ni e-bost gan [ ] ddoe.		NONE	Mererid	Personal names are usually left unchanged after gan here, so Mererid stays Mererid.	Fel arfer, mae enwau personol yn aros yr un fath ar ôl gan yma, felly mae Mererid yn aros yn Mererid.			
public/data/			c000136	Preposition	Preposition	heb	clawr	cover/lid	noun-masc	Roedd y bagiau heb y [ ] ar ôl y tân.		NONE	clawr	The article y sits between the preposition and the noun, so there is no direct contact and no mutation.	Mae’r fannod y rhwng yr arddodiad a’r enw, felly does dim cyswllt uniongyrchol ac nid oes treiglad.			
