pack_id	card_seq	base	translate	wordcategory	sentence_with_gap	Sentence_Eng	trigger	outcome (SM/NM/AM/NONE)	Target_word	WhyEng	WhyCym	RuleCat	frame_id	qa_status (Draft / Generated / Checked / Fixed)
myn-de-p01-places	M-D-00045	Y Barri	Barry	Place name	Dw i'n dod o'r [ ]	I come from Barry	o'r	NONE	Barri	"The prepositions ""i"" and ""o"" normally causes a soft mutation on Welsh names that follow it. However, mutations are blocked by the definite article"	Mae’r arddodiaid “i” ac “o” fel arfer yn rhoi treiglad meddal ar enwau Cymraeg sy’n dod ar eu hôl. Ond mae’r fannod bendant yn rhwystro’r treiglad			Draft
myn-de-p01-places	M-D-00046	Y Barri	Barry	Place name	Dw i'n dod o'r [ ] yn wreiddiol	I come from Barry originally	o'r	NONE	Barri	"The prepositions ""i"" and ""o"" normally causes a soft mutation on Welsh names that follow it. However, mutations are blocked by the definite article"	Mae’r arddodiaid “i” ac “o” fel arfer yn rhoi treiglad meddal ar enwau Cymraeg sy’n dod ar eu hôl. Ond mae’r fannod bendant yn rhwystro’r treiglad			Draft
myn-de-p01-places	M-D-00047	Y Barri	Barry	Place name	Dwi'n byw yn [ ]	I live in Barry	yn	NONE	y Barri	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	Draft
myn-de-p01-places	M-D-00048	Y Barri	Barry	Place name	Dwi'n mynd i'r [ ]	I am going to Barry	i'r	NONE	Barri	"The prepositions ""i"" and ""o"" normally causes a soft mutation on Welsh names that follow it. However, mutations are blocked by the definite article"	Mae’r arddodiaid “i” ac “o” fel arfer yn rhoi treiglad meddal ar enwau Cymraeg sy’n dod ar eu hôl. Ond mae’r fannod bendant yn rhwystro’r treiglad			Draft
myn-de-p01-places	M-D-00049	Biwmares	Beaumaris	Place name	Dw i'n dod o [ ]	I come from Beaumaris	o	SM	Fiwmares	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00050	Biwmares	Beaumaris	Place name	Dw i'n dod o [ ] yn wreiddiol	I come from Beaumaris originally	o	SM	Fiwmares	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00051	Biwmares	Beaumaris	Place name	Dwi'n byw ym [ ]	I live in Beaumaris	ym	NM	Miwmares	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f019	Draft
myn-de-p01-places	M-D-00052	Biwmares	Beaumaris	Place name	Dwi'n mynd i [ ]	I am going to Beaumaris	i	SM	Fiwmares	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Draft
myn-de-p01-places	M-D-00053	Aberhonddu	Brecon	Place name	Dw i'n dod o [ ]	I come from Brecon	o	NONE	Aberhonddu	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00054	Aberhonddu	Brecon	Place name	Dw i'n dod o [ ] yn wreiddiol	I come from Brecon originally	o	NONE	Aberhonddu	"The preposition ""o"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			Draft
myn-de-p01-places	M-D-00055	Aberhonddu	Brecon	Place name	Dwi'n byw yn [ ]	I live in Brecon	yn	NONE	Aberhonddu	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	Draft
myn-de-p01-places	M-D-00056	Aberhonddu	Brecon	Place name	Dw i'n mynd i [ ]	I am going to Brecon	i	NONE	Aberhonddu	"The preposition ""i"" normally causes a soft mutation on Welsh names that follow it. However, soft mutation only affects words beginning with C, P, T, B, D, G, Ll, Rh and M. So, this word is not affected"	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enwau Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar eiriau sy’n dechrau gyda C, P, T, B, D, G, Ll, Rh ac M y mae treiglad meddal yn effeithio. Felly, nid yw’r gair hwn yn cael ei dreiglo."			Draft
myn-de-p01-places	M-D-00057	Pen-y-bont ar Ogwr	Bridgend	Place name	Dw i'n dod o [ ]	I come from Bridgend	o	SM	Ben-y-bont ar Ogwr	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00058	Pen-y-bont ar Ogwr	Bridgend	Place name	Dw i'n dod o [ ] yn wreiddiol	I come from Bridgend originally	o	SM	Ben-y-bont ar Ogwr	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00059	Pen-y-bont ar Ogwr	Bridgend	Place name	Dwi'n byw ym [ ]	I live in Bridgend	ym	NM	Mhen-y-bont ar Ogwr	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f019	Draft
myn-de-p01-places	M-D-00060	Pen-y-bont ar Ogwr	Bridgend	Place name	Dwi'n mynd i [ ]	I am going to Brigend	i	SM	Ben-y-bont ar Ogwr	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Draft
myn-de-p01-places	M-D-00061	Llansawel	Briton Ferry	Place name	Dw i'n dod o [ ]	I come from Briton Ferry	o	SM	Lansawel	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00062	Llansawel	Briton Ferry	Place name	Dw i'n dod o [ ] yn wreiddiol	I come from Briton Ferry originally	o	SM	Lansawel	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00063	Llansawel	Briton Ferry	Place name	Dwi'n byw yn [ ]	I live in Briton Ferry	yn	NONE	Llansawel	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	Draft
myn-de-p01-places	M-D-00064	Llansawel	Briton Ferry	Place name	Dwi'n mynd i [ ]	I am going to Briton Ferry	i	SM	Lansawel	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Draft
myn-de-p01-places	M-D-00065	Bwcle	Buckley	Place name	Dw i'n dod o [ ]	I come from Buckley	o	SM	Fwcle	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00066	Bwcle	Buckley	Place name	Dw i'n dod o [ ] yn wreiddiol	I come from Buckley originally	o	SM	Fwcle	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00067	Bwcle	Buckley	Place name	Dwi'n byw ym [ ]	I live in Buckley	ym	NM	Mwcle	"The preposition “yn” (“in”) normally causes a nasal mutation on the word that follows it. With nasal mutation, C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar y gair sy’n ei ddilyn. Gyda’r treiglad trwynol, mae C yn mynd yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f019	Draft
myn-de-p01-places	M-D-00068	Bwcle	Buckley	Place name	Dwi'n mynd i [ ]	I am going to Buckley	i	SM	Fwcle	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Draft
myn-de-p01-places	M-D-00069	Llanfair-ym-Muallt	Builth Wells	Place name	Dw i'n dod o [ ]	I come from Builth Wells	o	SM	Lanfair-ym-Muallt	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00070	Llanfair-ym-Muallt	Builth Wells	Place name	Dw i'n dod o [ ] yn wreiddiol	I come from Builth Wells originally	o	SM	Llanfair-ym-Muallt	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00071	Llanfair-ym-Muallt	Builth Wells	Place name	Dwi'n byw yn [ ]	I live in Builth Wells	yn	NONE	LLanfair-ym-Muallt	"The preposition “yn” (“in”) normally causes a nasal mutation on the Welsh place name that follows it. However nasal mutation only affects the following letters: C becomes NGH, P becomes MH, T becomes NH, B becomes M, D becomes N, and G becomes NG."	"Mae’r arddodiad “yn” (“in”) fel arfer yn achosi treiglad trwynol ar enw lle Cymraeg sy’n ei ddilyn. Fodd bynnag, dim ond ar y llythrennau canlynol y mae’r treiglad trwynol yn effeithio: mae C yn dod yn NGH, P yn MH, T yn NH, B yn M, D yn N, a G yn NG."		myn-de-u01-f018	Draft
myn-de-p01-places	M-D-00072	Llanfair-ym-Muallt	Builth Wells	Place name	Dwi'n mynd i [ ]	I am going to Builth Wells	i	SM	Lanfair-ym-Muallt	"The preposition “i” (“to”) normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. These changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “i” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F. "		myn-de-u01-f016	Draft
myn-de-p01-places	M-D-00073	Porth Tywyn	Burry Port	Place name	Dw i'n dod o [ ]	I come from Burry Port	o	SM	Borth Tywyn	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
myn-de-p01-places	M-D-00074	Porth Tywyn	Burry Port	Place name	Dw i'n dod o [ ] yn wreiddiol	I come from Burry Port originally	o	SM	Borth Tywyn	"The preposition ""o"" or ""from"" normally causes a soft mutation on the Welsh place name that follows it. Soft mutation only affects certain initial letters. In Welsh, these changes are: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? disappears, LL ? L, RH ? R, and M ? F."	"Mae’r arddodiad “o” fel arfer yn achosi treiglad meddal ar enw lle Cymraeg sy’n ei ddilyn. Dim ond rhai llythrennau sy’n cael eu heffeithio gan y treiglad meddal. Dyma’r newidiadau: C ? G, P ? B, T ? D, B ? F, D ? DD, G ? diflannu, LL ? L, RH ? R, ac M ? F."		myn-de-u01-f013	Draft
